LINESTRING (1.645877 42.485860, 1.645940 42.485772) 
LINESTRING (1.645940 42.485772, 1.645950 42.485703) 
LINESTRING (1.645950 42.485703, 1.646000 42.485619) 
LINESTRING (1.646000 42.485619, 1.646011 42.485559) 
LINESTRING (1.646011 42.485559, 1.646101 42.485494) 
LINESTRING (1.646101 42.485494, 1.646174 42.485476) 
LINESTRING (1.646174 42.485476, 1.646218 42.485435) 
LINESTRING (1.646218 42.485435, 1.646265 42.485324) 
LINESTRING (1.646265 42.485324, 1.646246 42.485275) 
LINESTRING (1.646246 42.485275, 1.646169 42.485254) 
LINESTRING (1.646169 42.485254, 1.646077 42.485225) 
LINESTRING (1.646077 42.485225, 1.645946 42.485175) 
LINESTRING (1.645946 42.485175, 1.645914 42.485153) 
LINESTRING (1.645914 42.485153, 1.645889 42.485087) 
LINESTRING (1.645889 42.485087, 1.645787 42.485022) 
LINESTRING (1.645787 42.485022, 1.645696 42.484960) 
LINESTRING (1.645696 42.484960, 1.645626 42.484969) 
LINESTRING (1.645626 42.484969, 1.645590 42.484986) 
LINESTRING (1.645590 42.484986, 1.645518 42.484991) 
LINESTRING (1.645518 42.484991, 1.645453 42.485020) 
LINESTRING (1.645453 42.485020, 1.645337 42.485001) 
LINESTRING (1.645337 42.485001, 1.645222 42.485000) 
LINESTRING (1.645222 42.485000, 1.645143 42.484951) 
LINESTRING (1.645143 42.484951, 1.645067 42.484924) 
LINESTRING (1.645067 42.484924, 1.645052 42.484886) 
LINESTRING (1.645052 42.484886, 1.645087 42.484851) 
LINESTRING (1.645087 42.484851, 1.645037 42.484825) 
LINESTRING (1.645037 42.484825, 1.644880 42.484819) 
LINESTRING (1.644880 42.484819, 1.644742 42.484799) 
LINESTRING (1.644742 42.484799, 1.644675 42.484776) 
LINESTRING (1.644675 42.484776, 1.644614 42.484769) 
LINESTRING (1.644614 42.484769, 1.644412 42.484828) 
LINESTRING (1.644412 42.484828, 1.644289 42.484882) 
LINESTRING (1.644289 42.484882, 1.644198 42.484924) 
LINESTRING (1.644198 42.484924, 1.644059 42.485063) 
LINESTRING (1.644059 42.485063, 1.644017 42.485143) 
LINESTRING (1.644017 42.485143, 1.643943 42.485331) 
LINESTRING (1.643943 42.485331, 1.643928 42.485368) 
LINESTRING (1.643928 42.485368, 1.643842 42.485403) 
LINESTRING (1.643842 42.485403, 1.643770 42.485499) 
LINESTRING (1.643770 42.485499, 1.643716 42.485548) 
LINESTRING (1.643716 42.485548, 1.643567 42.485736) 
LINESTRING (1.643567 42.485736, 1.643461 42.485790) 
LINESTRING (1.643461 42.485790, 1.643368 42.485804) 
LINESTRING (1.643368 42.485804, 1.643271 42.485864) 
LINESTRING (1.643271 42.485864, 1.643110 42.485906) 
LINESTRING (1.643110 42.485906, 1.642949 42.485880) 
LINESTRING (1.642949 42.485880, 1.642894 42.485910) 
LINESTRING (1.642894 42.485910, 1.642859 42.485949) 
LINESTRING (1.642859 42.485949, 1.642761 42.485917) 
LINESTRING (1.642761 42.485917, 1.642340 42.485847) 
LINESTRING (1.642340 42.485847, 1.642275 42.485867) 
LINESTRING (1.642275 42.485867, 1.642161 42.485907) 
LINESTRING (1.642161 42.485907, 1.642108 42.485900) 
LINESTRING (1.642108 42.485900, 1.642044 42.485860) 
LINESTRING (1.642044 42.485860, 1.642001 42.485794) 
LINESTRING (1.642001 42.485794, 1.641881 42.485698) 
LINESTRING (1.641881 42.485698, 1.641654 42.485599) 
LINESTRING (1.641654 42.485599, 1.641388 42.485535) 
LINESTRING (1.641388 42.485535, 1.641302 42.485504) 
LINESTRING (1.641302 42.485504, 1.641235 42.485540) 
LINESTRING (1.641235 42.485540, 1.641195 42.485547) 
LINESTRING (1.641195 42.485547, 1.641101 42.485509) 
LINESTRING (1.641101 42.485509, 1.640736 42.485347) 
LINESTRING (1.640736 42.485347, 1.640616 42.485314) 
LINESTRING (1.640616 42.485314, 1.640550 42.485271) 
LINESTRING (1.640550 42.485271, 1.640530 42.485232) 
LINESTRING (1.640530 42.485232, 1.640452 42.485209) 
LINESTRING (1.640452 42.485209, 1.640376 42.485155) 
LINESTRING (1.640376 42.485155, 1.640065 42.485118) 
LINESTRING (1.640065 42.485118, 1.639760 42.485105) 
LINESTRING (1.639760 42.485105, 1.639407 42.485073) 
LINESTRING (1.639407 42.485073, 1.639257 42.485035) 
LINESTRING (1.639257 42.485035, 1.639178 42.485066) 
LINESTRING (1.639178 42.485066, 1.639105 42.485096) 
LINESTRING (1.639105 42.485096, 1.638946 42.485050) 
LINESTRING (1.638946 42.485050, 1.638786 42.484921) 
LINESTRING (1.638786 42.484921, 1.638623 42.484816) 
LINESTRING (1.638623 42.484816, 1.638383 42.484805) 
LINESTRING (1.638383 42.484805, 1.637952 42.484716) 
LINESTRING (1.637952 42.484716, 1.637897 42.484726) 
LINESTRING (1.637897 42.484726, 1.637827 42.484706) 
LINESTRING (1.637827 42.484706, 1.637477 42.484596) 
LINESTRING (1.637477 42.484596, 1.637385 42.484600) 
LINESTRING (1.637385 42.484600, 1.637210 42.484563) 
LINESTRING (1.637210 42.484563, 1.637083 42.484502) 
LINESTRING (1.637083 42.484502, 1.636956 42.484461) 
LINESTRING (1.636956 42.484461, 1.636880 42.484396) 
LINESTRING (1.636880 42.484396, 1.636803 42.484339) 
LINESTRING (1.636803 42.484339, 1.636728 42.484300) 
LINESTRING (1.636728 42.484300, 1.636664 42.484183) 
LINESTRING (1.636664 42.484183, 1.636551 42.484121) 
LINESTRING (1.636551 42.484121, 1.636458 42.484109) 
LINESTRING (1.636458 42.484109, 1.636294 42.484056) 
LINESTRING (1.636294 42.484056, 1.636136 42.483975) 
LINESTRING (1.636136 42.483975, 1.635675 42.483873) 
LINESTRING (1.635675 42.483873, 1.635545 42.483838) 
LINESTRING (1.635545 42.483838, 1.635324 42.483802) 
LINESTRING (1.635324 42.483802, 1.634907 42.483813) 
LINESTRING (1.634907 42.483813, 1.634598 42.483777) 
LINESTRING (1.634598 42.483777, 1.634400 42.483753) 
LINESTRING (1.634400 42.483753, 1.634133 42.483692) 
LINESTRING (1.634133 42.483692, 1.633850 42.483641) 
LINESTRING (1.633850 42.483641, 1.633512 42.483556) 
LINESTRING (1.633512 42.483556, 1.633363 42.483493) 
LINESTRING (1.633363 42.483493, 1.633010 42.483410) 
LINESTRING (1.633010 42.483410, 1.632448 42.483298) 
LINESTRING (1.632448 42.483298, 1.631786 42.483181) 
LINESTRING (1.631786 42.483181, 1.631716 42.483161) 
LINESTRING (1.631716 42.483161, 1.631531 42.483067) 
LINESTRING (1.631531 42.483067, 1.631306 42.482985) 
LINESTRING (1.631306 42.482985, 1.631198 42.482952) 
LINESTRING (1.631198 42.482952, 1.631110 42.482940) 
LINESTRING (1.631110 42.482940, 1.630970 42.482894) 
LINESTRING (1.630970 42.482894, 1.630887 42.482877) 
LINESTRING (1.630887 42.482877, 1.630532 42.482841) 
LINESTRING (1.630532 42.482841, 1.630332 42.482836) 
LINESTRING (1.630332 42.482836, 1.630218 42.482807) 
LINESTRING (1.630218 42.482807, 1.630077 42.482769) 
LINESTRING (1.630077 42.482769, 1.629973 42.482759) 
LINESTRING (1.629973 42.482759, 1.629901 42.482774) 
LINESTRING (1.629901 42.482774, 1.629837 42.482765) 
LINESTRING (1.629837 42.482765, 1.629635 42.482703) 
LINESTRING (1.629635 42.482703, 1.629517 42.482636) 
LINESTRING (1.629517 42.482636, 1.629325 42.482633) 
LINESTRING (1.629325 42.482633, 1.629009 42.482717) 
LINESTRING (1.629009 42.482717, 1.628599 42.482772) 
LINESTRING (1.628599 42.482772, 1.628413 42.482767) 
LINESTRING (1.628413 42.482767, 1.628154 42.482720) 
LINESTRING (1.628154 42.482720, 1.627962 42.482717) 
LINESTRING (1.627962 42.482717, 1.627756 42.482731) 
LINESTRING (1.627756 42.482731, 1.627561 42.482793) 
LINESTRING (1.627561 42.482793, 1.627539 42.482769) 
LINESTRING (1.627539 42.482769, 1.627471 42.482772) 
LINESTRING (1.627471 42.482772, 1.627405 42.482827) 
LINESTRING (1.627405 42.482827, 1.627190 42.482897) 
LINESTRING (1.627190 42.482897, 1.627057 42.482903) 
LINESTRING (1.627057 42.482903, 1.626683 42.482847) 
LINESTRING (1.626683 42.482847, 1.626447 42.482849) 
LINESTRING (1.626447 42.482849, 1.626276 42.482822) 
LINESTRING (1.626276 42.482822, 1.625999 42.482835) 
LINESTRING (1.625999 42.482835, 1.625764 42.482823) 
LINESTRING (1.625764 42.482823, 1.625605 42.482748) 
LINESTRING (1.625605 42.482748, 1.625443 42.482806) 
LINESTRING (1.625443 42.482806, 1.625313 42.482882) 
LINESTRING (1.625313 42.482882, 1.625186 42.482946) 
LINESTRING (1.625186 42.482946, 1.625029 42.482979) 
LINESTRING (1.625029 42.482979, 1.624822 42.483030) 
LINESTRING (1.624822 42.483030, 1.624613 42.483060) 
LINESTRING (1.624613 42.483060, 1.624221 42.483238) 
LINESTRING (1.624221 42.483238, 1.624106 42.483290) 
LINESTRING (1.624106 42.483290, 1.624003 42.483284) 
LINESTRING (1.624003 42.483284, 1.623901 42.483308) 
LINESTRING (1.623901 42.483308, 1.623827 42.483280) 
LINESTRING (1.623827 42.483280, 1.623258 42.483355) 
LINESTRING (1.623258 42.483355, 1.623039 42.483365) 
LINESTRING (1.623039 42.483365, 1.622907 42.483384) 
LINESTRING (1.622907 42.483384, 1.622739 42.483549) 
LINESTRING (1.622739 42.483549, 1.622592 42.483581) 
LINESTRING (1.622592 42.483581, 1.622465 42.483665) 
LINESTRING (1.622465 42.483665, 1.622391 42.483770) 
LINESTRING (1.622391 42.483770, 1.622274 42.483808) 
LINESTRING (1.622274 42.483808, 1.622098 42.483796) 
LINESTRING (1.622098 42.483796, 1.621835 42.483802) 
LINESTRING (1.621835 42.483802, 1.621646 42.483871) 
LINESTRING (1.621646 42.483871, 1.621437 42.483895) 
LINESTRING (1.621437 42.483895, 1.621241 42.483970) 
LINESTRING (1.621241 42.483970, 1.621085 42.484066) 
LINESTRING (1.621085 42.484066, 1.621021 42.484126) 
LINESTRING (1.621021 42.484126, 1.620936 42.484149) 
LINESTRING (1.620936 42.484149, 1.620864 42.484151) 
LINESTRING (1.620864 42.484151, 1.620754 42.484201) 
LINESTRING (1.620754 42.484201, 1.620589 42.484223) 
LINESTRING (1.620589 42.484223, 1.620393 42.484359) 
LINESTRING (1.620393 42.484359, 1.620313 42.484367) 
LINESTRING (1.620313 42.484367, 1.620139 42.484313) 
LINESTRING (1.620139 42.484313, 1.619967 42.484274) 
LINESTRING (1.619967 42.484274, 1.619833 42.484276) 
LINESTRING (1.619833 42.484276, 1.619614 42.484291) 
LINESTRING (1.619614 42.484291, 1.619444 42.484312) 
LINESTRING (1.619444 42.484312, 1.619300 42.484354) 
LINESTRING (1.619300 42.484354, 1.619102 42.484504) 
LINESTRING (1.619102 42.484504, 1.618758 42.484555) 
LINESTRING (1.618758 42.484555, 1.618534 42.484627) 
LINESTRING (1.618534 42.484627, 1.618421 42.484727) 
LINESTRING (1.618421 42.484727, 1.618199 42.484869) 
LINESTRING (1.618199 42.484869, 1.618021 42.484944) 
LINESTRING (1.618021 42.484944, 1.617803 42.485110) 
LINESTRING (1.617803 42.485110, 1.617702 42.485133) 
LINESTRING (1.617702 42.485133, 1.617525 42.485202) 
LINESTRING (1.617525 42.485202, 1.617313 42.485293) 
LINESTRING (1.617313 42.485293, 1.617190 42.485402) 
LINESTRING (1.617190 42.485402, 1.616966 42.485469) 
LINESTRING (1.616966 42.485469, 1.616740 42.485635) 
LINESTRING (1.616740 42.485635, 1.616472 42.485789) 
LINESTRING (1.616472 42.485789, 1.616286 42.485942) 
LINESTRING (1.616286 42.485942, 1.616224 42.486021) 
LINESTRING (1.616224 42.486021, 1.616117 42.486213) 
LINESTRING (1.616117 42.486213, 1.616019 42.486356) 
LINESTRING (1.616019 42.486356, 1.615909 42.486624) 
LINESTRING (1.615909 42.486624, 1.615672 42.486749) 
LINESTRING (1.615672 42.486749, 1.615354 42.486846) 
LINESTRING (1.615354 42.486846, 1.615292 42.486854) 
LINESTRING (1.615292 42.486854, 1.614874 42.487178) 
LINESTRING (1.614874 42.487178, 1.614388 42.487367) 
LINESTRING (1.614388 42.487367, 1.613711 42.487867) 
LINESTRING (1.613711 42.487867, 1.613560 42.487918) 
LINESTRING (1.613560 42.487918, 1.613357 42.487960) 
LINESTRING (1.613357 42.487960, 1.613014 42.488065) 
LINESTRING (1.613014 42.488065, 1.612714 42.488187) 
LINESTRING (1.612714 42.488187, 1.612448 42.488437) 
LINESTRING (1.612448 42.488437, 1.612054 42.488521) 
LINESTRING (1.612054 42.488521, 1.611492 42.488774) 
LINESTRING (1.611492 42.488774, 1.610716 42.489209) 
LINESTRING (1.610716 42.489209, 1.610176 42.489340) 
LINESTRING (1.610176 42.489340, 1.609507 42.489753) 
LINESTRING (1.609507 42.489753, 1.608794 42.489834) 
LINESTRING (1.608794 42.489834, 1.608602 42.489800) 
LINESTRING (1.608602 42.489800, 1.608472 42.489746) 
LINESTRING (1.608472 42.489746, 1.607137 42.489642) 
LINESTRING (1.607137 42.489642, 1.606742 42.489514) 
LINESTRING (1.606742 42.489514, 1.606578 42.489510) 
LINESTRING (1.606578 42.489510, 1.606436 42.489556) 
LINESTRING (1.606436 42.489556, 1.606314 42.489694) 
LINESTRING (1.606314 42.489694, 1.605989 42.489757) 
LINESTRING (1.605989 42.489757, 1.604818 42.489607) 
LINESTRING (1.604818 42.489607, 1.603479 42.489991) 
LINESTRING (1.603479 42.489991, 1.602505 42.490228) 
LINESTRING (1.602505 42.490228, 1.601877 42.490144) 
LINESTRING (1.601877 42.490144, 1.601203 42.490289) 
LINESTRING (1.601203 42.490289, 1.600786 42.490296) 
LINESTRING (1.600786 42.490296, 1.598586 42.491251) 
LINESTRING (1.598586 42.491251, 1.597830 42.491246) 
LINESTRING (1.597830 42.491246, 1.596933 42.491500) 
LINESTRING (1.596933 42.491500, 1.596230 42.491388) 
LINESTRING (1.596230 42.491388, 1.596032 42.491406) 
LINESTRING (1.596032 42.491406, 1.595411 42.491576) 
LINESTRING (1.595411 42.491576, 1.594788 42.491826) 
LINESTRING (1.594788 42.491826, 1.594503 42.492042) 
LINESTRING (1.594503 42.492042, 1.594294 42.492068) 
LINESTRING (1.594294 42.492068, 1.594174 42.492018) 
LINESTRING (1.594174 42.492018, 1.593903 42.492085) 
LINESTRING (1.593903 42.492085, 1.593645 42.492111) 
LINESTRING (1.593645 42.492111, 1.593018 42.492279) 
LINESTRING (1.593018 42.492279, 1.592925 42.492448) 
LINESTRING (1.592925 42.492448, 1.592817 42.492465) 
LINESTRING (1.592817 42.492465, 1.592457 42.492461) 
LINESTRING (1.592457 42.492461, 1.592161 42.492539) 
LINESTRING (1.592161 42.492539, 1.591828 42.492618) 
LINESTRING (1.591828 42.492618, 1.591468 42.492734) 
LINESTRING (1.591468 42.492734, 1.591328 42.492894) 
LINESTRING (1.591328 42.492894, 1.591021 42.493143) 
LINESTRING (1.591021 42.493143, 1.590781 42.493268) 
LINESTRING (1.590781 42.493268, 1.590501 42.493420) 
LINESTRING (1.590501 42.493420, 1.590067 42.493538) 
LINESTRING (1.590067 42.493538, 1.589648 42.493857) 
LINESTRING (1.589648 42.493857, 1.589565 42.494014) 
LINESTRING (1.589565 42.494014, 1.589484 42.494120) 
LINESTRING (1.589484 42.494120, 1.589284 42.494131) 
LINESTRING (1.589284 42.494131, 1.588949 42.494128) 
LINESTRING (1.588949 42.494128, 1.588786 42.494125) 
LINESTRING (1.588786 42.494125, 1.588026 42.494592) 
LINESTRING (1.588026 42.494592, 1.587937 42.494663) 
LINESTRING (1.587937 42.494663, 1.587820 42.494660) 
LINESTRING (1.587820 42.494660, 1.587438 42.494767) 
LINESTRING (1.587438 42.494767, 1.587333 42.494917) 
LINESTRING (1.587333 42.494917, 1.586717 42.495187) 
LINESTRING (1.586717 42.495187, 1.584926 42.495176) 
LINESTRING (1.584926 42.495176, 1.584046 42.495894) 
LINESTRING (1.584046 42.495894, 1.583434 42.496220) 
LINESTRING (1.583434 42.496220, 1.582768 42.496182) 
LINESTRING (1.582768 42.496182, 1.582633 42.496462) 
LINESTRING (1.582633 42.496462, 1.581756 42.497152) 
LINESTRING (1.581756 42.497152, 1.581411 42.497096) 
LINESTRING (1.581411 42.497096, 1.580905 42.497233) 
LINESTRING (1.580905 42.497233, 1.580602 42.497543) 
LINESTRING (1.580602 42.497543, 1.579641 42.497749) 
LINESTRING (1.579641 42.497749, 1.577188 42.497543) 
LINESTRING (1.577188 42.497543, 1.576109 42.497313) 
LINESTRING (1.576109 42.497313, 1.575114 42.497599) 
LINESTRING (1.575114 42.497599, 1.574819 42.497593) 
LINESTRING (1.574819 42.497593, 1.574153 42.497811) 
LINESTRING (1.574153 42.497811, 1.573673 42.498208) 
LINESTRING (1.573673 42.498208, 1.573006 42.498167) 
LINESTRING (1.573006 42.498167, 1.572935 42.498101) 
LINESTRING (1.572935 42.498101, 1.572719 42.497960) 
LINESTRING (1.572719 42.497960, 1.572482 42.497854) 
LINESTRING (1.572482 42.497854, 1.572236 42.497738) 
LINESTRING (1.572236 42.497738, 1.571897 42.497627) 
LINESTRING (1.571897 42.497627, 1.571557 42.497549) 
LINESTRING (1.571557 42.497549, 1.571404 42.497524) 
LINESTRING (1.571404 42.497524, 1.571260 42.497498) 
LINESTRING (1.571260 42.497498, 1.570966 42.497498) 
LINESTRING (1.570966 42.497498, 1.570617 42.497527) 
LINESTRING (1.570617 42.497527, 1.570337 42.497549) 
LINESTRING (1.570337 42.497549, 1.570069 42.497558) 
LINESTRING (1.570069 42.497558, 1.569746 42.497687) 
LINESTRING (1.569746 42.497687, 1.569520 42.497774) 
LINESTRING (1.569520 42.497774, 1.569167 42.497853) 
LINESTRING (1.569167 42.497853, 1.568844 42.497925) 
LINESTRING (1.568844 42.497925, 1.568564 42.497934) 
LINESTRING (1.568564 42.497934, 1.568228 42.497981) 
LINESTRING (1.568228 42.497981, 1.567879 42.497991) 
LINESTRING (1.567879 42.497991, 1.567760 42.498053) 
LINESTRING (1.567760 42.498053, 1.567654 42.498110) 
LINESTRING (1.567654 42.498110, 1.567488 42.498110) 
LINESTRING (1.567488 42.498110, 1.567190 42.498110) 
LINESTRING (1.567190 42.498110, 1.566973 42.498035) 
LINESTRING (1.566973 42.498035, 1.566867 42.498025) 
LINESTRING (1.566867 42.498025, 1.566650 42.498028) 
LINESTRING (1.566650 42.498028, 1.566335 42.498094) 
LINESTRING (1.566335 42.498094, 1.566067 42.498207) 
LINESTRING (1.566067 42.498207, 1.565553 42.498273) 
LINESTRING (1.565553 42.498273, 1.565340 42.498329) 
LINESTRING (1.565340 42.498329, 1.565230 42.498354) 
LINESTRING (1.565230 42.498354, 1.564932 42.498373) 
LINESTRING (1.564932 42.498373, 1.564587 42.498380) 
LINESTRING (1.564587 42.498380, 1.564379 42.498367) 
LINESTRING (1.564379 42.498367, 1.564294 42.498317) 
LINESTRING (1.564294 42.498317, 1.564205 42.498289) 
LINESTRING (1.564205 42.498289, 1.563881 42.498279) 
LINESTRING (1.563881 42.498279, 1.563418 42.498273) 
LINESTRING (1.563418 42.498273, 1.563201 42.498270) 
LINESTRING (1.563201 42.498270, 1.562882 42.498260) 
LINESTRING (1.562882 42.498260, 1.562674 42.498220) 
LINESTRING (1.562674 42.498220, 1.562495 42.498166) 
LINESTRING (1.562495 42.498166, 1.562363 42.498094) 
LINESTRING (1.562363 42.498094, 1.562138 42.498047) 
LINESTRING (1.562138 42.498047, 1.561879 42.498116) 
LINESTRING (1.561879 42.498116, 1.561687 42.498116) 
LINESTRING (1.561687 42.498116, 1.561263 42.497986) 
LINESTRING (1.561263 42.497986, 1.561022 42.497933) 
LINESTRING (1.561022 42.497933, 1.560794 42.497922) 
LINESTRING (1.560794 42.497922, 1.560562 42.497873) 
LINESTRING (1.560562 42.497873, 1.560321 42.497866) 
LINESTRING (1.560321 42.497866, 1.560080 42.497863) 
LINESTRING (1.560080 42.497863, 1.559843 42.497878) 
LINESTRING (1.559843 42.497878, 1.559613 42.497993) 
LINESTRING (1.559613 42.497993, 1.559472 42.498008) 
LINESTRING (1.559472 42.498008, 1.559281 42.498169) 
LINESTRING (1.559281 42.498169, 1.559009 42.498173) 
LINESTRING (1.559009 42.498173, 1.558856 42.498268) 
LINESTRING (1.558856 42.498268, 1.558687 42.498318) 
LINESTRING (1.558687 42.498318, 1.558592 42.498249) 
LINESTRING (1.558592 42.498249, 1.558477 42.498287) 
LINESTRING (1.558477 42.498287, 1.558404 42.498360) 
LINESTRING (1.558404 42.498360, 1.558290 42.498314) 
LINESTRING (1.558290 42.498314, 1.558259 42.498234) 
LINESTRING (1.558259 42.498234, 1.558094 42.498207) 
LINESTRING (1.558094 42.498207, 1.557941 42.498318) 
LINESTRING (1.557941 42.498318, 1.557750 42.498471) 
LINESTRING (1.557750 42.498471, 1.557605 42.498586) 
LINESTRING (1.557605 42.498586, 1.557268 42.498747) 
LINESTRING (1.557268 42.498747, 1.557092 42.498792) 
LINESTRING (1.557092 42.498792, 1.556893 42.499010) 
LINESTRING (1.556893 42.499010, 1.556598 42.499091) 
LINESTRING (1.556598 42.499091, 1.556424 42.499214) 
LINESTRING (1.556424 42.499214, 1.556339 42.499555) 
LINESTRING (1.556339 42.499555, 1.556330 42.499667) 
LINESTRING (1.556330 42.499667, 1.556281 42.499721) 
LINESTRING (1.556281 42.499721, 1.556155 42.499774) 
LINESTRING (1.556155 42.499774, 1.556066 42.499877) 
LINESTRING (1.556066 42.499877, 1.555613 42.500177) 
LINESTRING (1.555613 42.500177, 1.555448 42.500366) 
LINESTRING (1.555448 42.500366, 1.555084 42.500482) 
LINESTRING (1.555084 42.500482, 1.554923 42.500581) 
LINESTRING (1.554923 42.500581, 1.554789 42.500720) 
LINESTRING (1.554789 42.500720, 1.554636 42.500738) 
LINESTRING (1.554636 42.500738, 1.554435 42.500863) 
LINESTRING (1.554435 42.500863, 1.554356 42.500840) 
LINESTRING (1.554356 42.500840, 1.554268 42.500814) 
LINESTRING (1.554268 42.500814, 1.554093 42.500724) 
LINESTRING (1.554093 42.500724, 1.553767 42.500738) 
LINESTRING (1.553767 42.500738, 1.553624 42.500876) 
LINESTRING (1.553624 42.500876, 1.553409 42.501195) 
LINESTRING (1.553409 42.501195, 1.553203 42.501428) 
LINESTRING (1.553203 42.501428, 1.553071 42.501593) 
LINESTRING (1.553071 42.501593, 1.552849 42.501871) 
LINESTRING (1.552849 42.501871, 1.552463 42.502355) 
LINESTRING (1.552463 42.502355, 1.552204 42.502673) 
LINESTRING (1.552204 42.502673, 1.552091 42.502763) 
LINESTRING (1.552091 42.502763, 1.551805 42.502866) 
LINESTRING (1.551805 42.502866, 1.551621 42.502973) 
LINESTRING (1.551621 42.502973, 1.551496 42.503180) 
LINESTRING (1.551496 42.503180, 1.551460 42.503278) 
LINESTRING (1.551460 42.503278, 1.551590 42.503256) 
LINESTRING (1.551590 42.503256, 1.551590 42.503430) 
LINESTRING (1.551590 42.503430, 1.551590 42.503578) 
LINESTRING (1.551590 42.503578, 1.551496 42.503735) 
LINESTRING (1.551496 42.503735, 1.551384 42.503847) 
LINESTRING (1.551384 42.503847, 1.551366 42.503946) 
LINESTRING (1.551366 42.503946, 1.551285 42.504031) 
LINESTRING (1.551285 42.504031, 1.551137 42.504130) 
LINESTRING (1.551137 42.504130, 1.551126 42.504201) 
LINESTRING (1.551126 42.504201, 1.550892 42.504306) 
LINESTRING (1.550892 42.504306, 1.550898 42.504332) 
LINESTRING (1.550898 42.504332, 1.550850 42.504376) 
LINESTRING (1.550850 42.504376, 1.550576 42.504554) 
LINESTRING (1.550576 42.504554, 1.550387 42.504694) 
LINESTRING (1.550387 42.504694, 1.550220 42.504810) 
LINESTRING (1.550220 42.504810, 1.550151 42.504866) 
LINESTRING (1.550151 42.504866, 1.550089 42.504926) 
LINESTRING (1.550089 42.504926, 1.550020 42.504985) 
LINESTRING (1.550020 42.504985, 1.549940 42.505047) 
LINESTRING (1.549940 42.505047, 1.549863 42.505098) 
LINESTRING (1.549863 42.505098, 1.549779 42.505151) 
LINESTRING (1.549779 42.505151, 1.549699 42.505205) 
LINESTRING (1.549699 42.505205, 1.549641 42.505264) 
LINESTRING (1.549641 42.505264, 1.549584 42.505332) 
LINESTRING (1.549584 42.505332, 1.549542 42.505406) 
LINESTRING (1.549542 42.505406, 1.549500 42.505470) 
LINESTRING (1.549500 42.505470, 1.549450 42.505541) 
LINESTRING (1.549450 42.505541, 1.549277 42.505792) 
LINESTRING (1.549277 42.505792, 1.549221 42.505863) 
LINESTRING (1.549221 42.505863, 1.549169 42.505929) 
LINESTRING (1.549169 42.505929, 1.549109 42.505990) 
LINESTRING (1.549109 42.505990, 1.549038 42.506047) 
LINESTRING (1.549038 42.506047, 1.548960 42.506094) 
LINESTRING (1.548960 42.506094, 1.548886 42.506141) 
LINESTRING (1.548886 42.506141, 1.548808 42.506190) 
LINESTRING (1.548808 42.506190, 1.548733 42.506237) 
LINESTRING (1.548733 42.506237, 1.548651 42.506286) 
LINESTRING (1.548651 42.506286, 1.548551 42.506355) 
LINESTRING (1.548551 42.506355, 1.548406 42.506442) 
LINESTRING (1.548406 42.506442, 1.548167 42.506583) 
LINESTRING (1.548167 42.506583, 1.548078 42.506635) 
LINESTRING (1.548078 42.506635, 1.547637 42.506879) 
LINESTRING (1.547637 42.506879, 1.547575 42.506925) 
LINESTRING (1.547575 42.506925, 1.547297 42.507071) 
LINESTRING (1.547297 42.507071, 1.547127 42.507275) 
LINESTRING (1.547127 42.507275, 1.546576 42.507633) 
LINESTRING (1.546576 42.507633, 1.546245 42.507790) 
LINESTRING (1.546245 42.507790, 1.545919 42.507961) 
LINESTRING (1.545919 42.507961, 1.545552 42.508131) 
LINESTRING (1.545552 42.508131, 1.545280 42.508244) 
LINESTRING (1.545280 42.508244, 1.545280 42.508301) 
LINESTRING (1.545280 42.508301, 1.545368 42.508409) 
LINESTRING (1.545368 42.508409, 1.544994 42.508509) 
LINESTRING (1.544994 42.508509, 1.544776 42.508539) 
LINESTRING (1.544776 42.508539, 1.544466 42.508550) 
LINESTRING (1.544466 42.508550, 1.544073 42.508487) 
LINESTRING (1.544073 42.508487, 1.543483 42.508247) 
LINESTRING (1.543483 42.508247, 1.543170 42.508184) 
LINESTRING (1.543170 42.508184, 1.542311 42.508036) 
LINESTRING (1.542311 42.508036, 1.541732 42.507910) 
LINESTRING (1.541732 42.507910, 1.541352 42.507817) 
LINESTRING (1.541352 42.507817, 1.540595 42.507683) 
LINESTRING (1.540595 42.507683, 1.539952 42.507604) 
LINESTRING (1.539952 42.507604, 1.539484 42.507501) 
LINESTRING (1.539484 42.507501, 1.538884 42.507402) 
LINESTRING (1.538884 42.507402, 1.538442 42.507318) 
LINESTRING (1.538442 42.507318, 1.537596 42.507168) 
LINESTRING (1.537596 42.507168, 1.537308 42.507112) 
LINESTRING (1.537308 42.507112, 1.537289 42.507126) 
LINESTRING (1.537289 42.507126, 1.537263 42.507135) 
LINESTRING (1.537263 42.507135, 1.537235 42.507136) 
LINESTRING (1.537235 42.507136, 1.537208 42.507131) 
LINESTRING (1.537208 42.507131, 1.537185 42.507119) 
LINESTRING (1.537185 42.507119, 1.537169 42.507102) 
LINESTRING (1.537169 42.507102, 1.537162 42.507082) 
LINESTRING (1.537162 42.507082, 1.536936 42.507052) 
LINESTRING (1.536936 42.507052, 1.536792 42.507033) 
LINESTRING (1.536792 42.507033, 1.536137 42.506970) 
LINESTRING (1.536137 42.506970, 1.534641 42.506668) 
LINESTRING (1.534641 42.506668, 1.534457 42.506619) 
LINESTRING (1.534457 42.506619, 1.534330 42.506594) 
